batter,bowler,innings,overs,ballnumber,isWicketDelivery,batsman_run,team,avg_runs_per_ball
AM Rahane,R Dhawan,1,1,6,0,1,CSK,1.152380952
AM Rahane,MG Johnson,1,2,1,0,1,CSK,1.188736682
AM Rahane,PP Ojha,1,3,1,0,1,CSK,1.29218107
AM Rahane,PP Ojha,1,3,3,0,1,CSK,1.29218107
AM Rahane,MG Johnson,1,4,7,0,1,CSK,1.188736682
AM Rahane,PP Ojha,1,5,1,0,1,CSK,1.29218107
AM Rahane,I Sharma,2,1,2,0,1,CSK,1.081368821
AM Rahane,DW Steyn,2,0,5,0,1,CSK,0.946443515
AM Rahane,DW Steyn,2,2,5,0,1,CSK,0.946443515
AM Rahane,I Sharma,2,3,3,0,1,CSK,1.081368821
AM Rahane,KV Sharma,2,4,1,0,1,CSK,1.14375
AM Rahane,KV Sharma,2,4,4,0,1,CSK,1.14375
AM Rahane,MM Sharma,2,0,4,0,1,CSK,1.285714286
AM Rahane,JO Holder,2,1,4,0,1,CSK,1.345345345
AM Rahane,Bipul Sharma,2,1,1,0,1,CSK,1
AM Rahane,UT Yadav,2,1,4,0,1,CSK,1.157854985
AM Rahane,UT Yadav,2,1,6,0,1,CSK,1.157854985
AM Rahane,M Morkel,2,4,5,0,1,CSK,1.055323591
AM Rahane,AB Agarkar,2,5,3,0,1,CSK,1.391752577
AM Rahane,K Upadhyay,2,1,2,0,1,CSK,1.567567568
AM Rahane,K Upadhyay,2,3,2,0,1,CSK,1.567567568
AM Rahane,K Upadhyay,2,3,6,0,1,CSK,1.567567568
AM Rahane,WD Parnell,2,4,3,0,1,CSK,0.996539792
AM Rahane,WD Parnell,2,4,5,0,1,CSK,0.996539792
AM Rahane,K Upadhyay,2,5,4,0,1,CSK,1.567567568
AM Rahane,RP Singh,2,1,1,0,1,CSK,1.069811321
AM Rahane,RP Singh,2,1,4,0,1,CSK,1.069811321
AM Rahane,I Sharma,2,1,3,0,1,CSK,1.081368821
AM Rahane,AD Mathews,1,3,4,0,1,CSK,1.395348837
AM Rahane,AB Dinda,1,4,3,0,1,CSK,1.095906433
AM Rahane,R Sharma,1,5,4,0,1,CSK,1.1
AM Rahane,R Sharma,1,5,6,0,1,CSK,1.1
AM Rahane,B Lee,1,2,6,0,1,CSK,1.067193676
AM Rahane,SP Narine,1,5,1,0,1,CSK,1.044340723
AM Rahane,UT Yadav,1,4,4,0,1,CSK,1.157854985
AM Rahane,AD Russell,1,5,2,0,1,CSK,1.226315789
AM Rahane,AD Russell,1,5,6,0,1,CSK,1.226315789
AM Rahane,RP Singh,1,0,4,0,1,CSK,1.069811321
AM Rahane,DS Kulkarni,1,1,3,0,1,CSK,1.183908046
AM Rahane,JP Duminy,1,0,6,0,1,CSK,1.174698795
AM Rahane,DW Steyn,1,1,1,0,1,CSK,0.946443515
AM Rahane,B Kumar,1,2,3,0,1,CSK,0.92303433
AM Rahane,R Sharma,1,3,2,0,1,CSK,1.1
AM Rahane,P Kumar,1,0,7,0,1,CSK,1.007308161
AM Rahane,UT Yadav,1,1,5,0,1,CSK,1.157854985
AM Rahane,IK Pathan,1,2,3,0,1,CSK,1.077244259
AM Rahane,M Morkel,1,3,5,0,1,CSK,1.055323591
AM Rahane,S Nadeem,1,4,1,0,1,CSK,1.290322581
AM Rahane,S Nadeem,1,4,3,0,1,CSK,1.290322581
AM Rahane,M Morkel,1,5,6,0,1,CSK,1.055323591
AM Rahane,IK Pathan,2,0,5,0,1,CSK,1.077244259
AM Rahane,S Nadeem,2,1,4,0,1,CSK,1.290322581
AM Rahane,M Morkel,2,3,1,0,1,CSK,1.055323591
AM Rahane,M Morkel,2,5,5,0,1,CSK,1.055323591
AM Rahane,Z Khan,2,0,8,0,1,CSK,1.031203566
AM Rahane,R Vinay Kumar,2,1,1,0,1,CSK,1.158441558
AM Rahane,Z Khan,2,2,3,0,1,CSK,1.031203566
AM Rahane,R Vinay Kumar,2,3,5,0,1,CSK,1.158441558
AM Rahane,DL Vettori,2,4,3,0,1,CSK,1.054945055
AM Rahane,DL Vettori,2,4,5,0,1,CSK,1.054945055
AM Rahane,DE Bollinger,1,1,4,0,1,CSK,1.076696165
AM Rahane,DJ Bravo,1,3,3,0,1,CSK,1.16872428
AM Rahane,R Ashwin,1,4,2,0,1,CSK,1.034958602
AM Rahane,Ankit Sharma,2,0,5,0,1,CSK,1.02739726
AM Rahane,Ankit Sharma,2,2,2,0,1,CSK,1.02739726
AM Rahane,Ankit Sharma,2,2,5,0,1,CSK,1.02739726
AM Rahane,DT Christian,2,3,6,0,1,CSK,1.231958763
AM Rahane,Anand Rajan,2,4,1,0,1,CSK,0.934782609
AM Rahane,S Aravind,1,1,5,0,1,CSK,1.167420814
AM Rahane,Z Khan,1,4,6,0,1,CSK,1.031203566
AM Rahane,R Vinay Kumar,1,5,1,0,1,CSK,1.158441558
AM Rahane,R Vinay Kumar,1,5,4,0,1,CSK,1.158441558
AM Rahane,R Vinay Kumar,1,5,6,0,1,CSK,1.158441558
AM Rahane,JH Kallis,1,1,3,0,1,CSK,1.134579439
AM Rahane,JH Kallis,1,1,6,0,1,CSK,1.134579439
AM Rahane,L Balaji,1,2,3,0,1,CSK,1.053078556
AM Rahane,JH Kallis,1,3,2,0,1,CSK,1.134579439
AM Rahane,JH Kallis,1,3,6,0,1,CSK,1.134579439
AM Rahane,SP Narine,1,4,1,0,1,CSK,1.044340723
AM Rahane,JH Kallis,1,5,4,0,1,CSK,1.134579439
AM Rahane,P Kumar,1,0,6,0,1,CSK,1.007308161
AM Rahane,JP Faulkner,1,1,4,0,1,CSK,1.219895288
AM Rahane,PP Chawla,1,4,6,0,1,CSK,1.210958904
AM Rahane,P Kumar,1,5,1,0,1,CSK,1.007308161
AM Rahane,P Kumar,1,5,3,0,1,CSK,1.007308161
AM Rahane,P Kumar,1,5,6,0,1,CSK,1.007308161
AM Rahane,R Dhawan,1,1,3,0,2,CSK,1.152380952
AM Rahane,UT Yadav,2,1,3,0,2,CSK,1.157854985
AM Rahane,B Kumar,1,0,5,0,2,CSK,0.92303433
AM Rahane,M Morkel,1,3,3,0,2,CSK,1.055323591
AM Rahane,S Nadeem,2,1,3,0,2,CSK,1.290322581
AM Rahane,MM Sharma,2,2,4,0,3,CSK,1.285714286
AM Rahane,M Morkel,2,4,2,0,3,CSK,1.055323591
AM Rahane,R Dhawan,1,1,4,0,4,CSK,1.152380952
AM Rahane,MG Johnson,1,4,1,0,4,CSK,1.188736682
AM Rahane,MG Johnson,1,4,4,0,4,CSK,1.188736682
AM Rahane,MM Sharma,2,2,1,0,4,CSK,1.285714286
AM Rahane,AB Agarkar,2,5,2,0,4,CSK,1.391752577
AM Rahane,K Upadhyay,2,3,5,0,4,CSK,1.567567568
AM Rahane,K Upadhyay,2,5,1,0,4,CSK,1.567567568
AM Rahane,RP Singh,1,3,3,0,4,CSK,1.069811321
AM Rahane,B Kumar,1,0,6,0,4,CSK,0.92303433
AM Rahane,AB Dinda,1,4,1,0,4,CSK,1.095906433
AM Rahane,Mohammed Shami,1,3,2,0,4,CSK,1.146297948
AM Rahane,Mohammed Shami,1,3,3,0,4,CSK,1.146297948
AM Rahane,SP Narine,1,5,6,0,4,CSK,1.044340723
AM Rahane,JP Duminy,1,0,5,0,4,CSK,1.174698795
AM Rahane,R Sharma,1,3,6,0,4,CSK,1.1
AM Rahane,RJ Harris,1,1,1,0,4,CSK,0.962138085
AM Rahane,IK Pathan,1,0,4,0,4,CSK,1.077244259
AM Rahane,UT Yadav,1,1,3,0,4,CSK,1.157854985
AM Rahane,IK Pathan,1,2,1,0,4,CSK,1.077244259
AM Rahane,IK Pathan,1,2,2,0,4,CSK,1.077244259
AM Rahane,IK Pathan,1,2,6,0,4,CSK,1.077244259
AM Rahane,S Nadeem,1,4,6,0,4,CSK,1.290322581
AM Rahane,M Morkel,1,5,2,0,4,CSK,1.055323591
AM Rahane,IK Pathan,2,0,2,0,4,CSK,1.077244259
AM Rahane,M Morkel,2,5,2,0,4,CSK,1.055323591
AM Rahane,R Vinay Kumar,2,5,4,0,4,CSK,1.158441558
AM Rahane,KMDN Kulasekara,1,0,6,0,4,CSK,1.084507042
AM Rahane,DJ Bravo,1,3,1,0,4,CSK,1.16872428
AM Rahane,DJ Bravo,1,3,2,0,4,CSK,1.16872428
AM Rahane,Ankit Sharma,2,2,1,0,4,CSK,1.02739726
AM Rahane,DT Christian,2,3,4,0,4,CSK,1.231958763
AM Rahane,DT Christian,2,3,5,0,4,CSK,1.231958763
AM Rahane,S Aravind,1,1,1,0,4,CSK,1.167420814
AM Rahane,S Aravind,1,1,4,0,4,CSK,1.167420814
AM Rahane,S Aravind,1,3,5,0,4,CSK,1.167420814
AM Rahane,JH Kallis,1,1,2,0,4,CSK,1.134579439
AM Rahane,SP Narine,1,4,4,0,4,CSK,1.044340723
AM Rahane,SP Narine,1,4,5,0,4,CSK,1.044340723
AM Rahane,SL Malinga,2,0,3,0,4,CSK,0.943298969
AM Rahane,JP Faulkner,1,1,2,0,4,CSK,1.219895288
AM Rahane,JP Faulkner,1,1,3,0,4,CSK,1.219895288
AM Rahane,P Kumar,1,2,2,0,4,CSK,1.007308161
AM Rahane,P Kumar,1,2,3,0,4,CSK,1.007308161
AM Rahane,P Kumar,1,2,4,0,4,CSK,1.007308161
AM Rahane,P Kumar,1,2,6,0,4,CSK,1.007308161
AM Rahane,PP Chawla,1,4,5,0,4,CSK,1.210958904
AM Rahane,KV Sharma,2,4,3,0,6,CSK,1.14375
AM Rahane,K Upadhyay,2,3,4,0,6,CSK,1.567567568
AM Rahane,R Rampaul,1,4,6,0,6,CSK,0.945783133
AM Rahane,S Aravind,1,3,4,0,6,CSK,1.167420814
AM Rahane,Z Khan,1,4,5,0,6,CSK,1.031203566
AM Rahane,C Sakariya,1,2,5,0,0,CSK,1.034285714
AM Rahane,JJ Bumrah,1,1,6,0,0,CSK,1.032291667
AM Rahane,TA Boult,1,2,4,1,0,CSK,1.115420129
AM Rahane,TA Boult,2,0,3,0,0,CSK,1.115420129
AM Rahane,TA Boult,2,0,4,0,0,CSK,1.115420129
AM Rahane,TA Boult,2,0,5,1,0,CSK,1.115420129
AM Rahane,JC Archer,1,0,2,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,0,3,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,0,4,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,0,5,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,0,6,0,0,CSK,0.822535211
AM Rahane,JD Unadkat,1,1,1,0,0,CSK,1.203910615
AM Rahane,JC Archer,1,2,1,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,2,2,0,0,CSK,0.822535211
AM Rahane,JC Archer,1,2,3,1,0,CSK,0.822535211
AM Rahane,TA Boult,1,0,4,0,0,CSK,1.115420129
AM Rahane,JL Pattinson,1,1,2,0,0,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,3,0,0,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,4,0,0,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,6,0,0,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,7,0,0,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,8,0,0,CSK,1.345794393
AM Rahane,TA Boult,1,2,2,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,2,3,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,2,4,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,2,6,0,0,CSK,1.115420129
AM Rahane,KH Pandya,1,4,2,1,0,CSK,1.193029491
AM Rahane,Sandeep Sharma,2,0,1,0,0,CSK,1.084865629
AM Rahane,DL Chahar,2,0,3,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,4,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,5,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,6,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,4,1,1,0,CSK,1.20018797
AM Rahane,Mohammed Siraj,2,1,6,0,0,CSK,1.327922078
AM Rahane,CH Morris,2,2,4,0,0,CSK,1.145048815
AM Rahane,Mohammed Siraj,2,3,4,0,0,CSK,1.327922078
AM Rahane,Mohammed Siraj,2,3,5,0,0,CSK,1.327922078
AM Rahane,Mohammed Siraj,2,3,6,0,0,CSK,1.327922078
AM Rahane,Washington Sundar,2,4,1,0,0,CSK,1.166189112
AM Rahane,I Udana,2,5,3,0,0,CSK,1.754385965
AM Rahane,PJ Cummins,2,0,1,1,0,CSK,1.213808463
AM Rahane,C Sakariya,1,2,3,0,1,CSK,1.034285714
AM Rahane,TA Boult,1,0,2,0,1,CSK,1.115420129
AM Rahane,JJ Bumrah,1,1,1,0,1,CSK,1.032291667
AM Rahane,JC Archer,1,0,7,0,1,CSK,0.822535211
AM Rahane,JD Unadkat,1,1,2,0,1,CSK,1.203910615
AM Rahane,TA Boult,1,0,6,0,1,CSK,1.115420129
AM Rahane,Sandeep Sharma,2,0,2,0,1,CSK,1.084865629
AM Rahane,DL Chahar,2,2,1,0,1,CSK,1.20018797
AM Rahane,DL Chahar,2,2,3,0,1,CSK,1.20018797
AM Rahane,SN Thakur,2,3,4,0,1,CSK,1.34501845
AM Rahane,SN Thakur,2,3,6,0,1,CSK,1.34501845
AM Rahane,Washington Sundar,2,4,3,0,1,CSK,1.166189112
AM Rahane,Washington Sundar,2,4,5,0,1,CSK,1.166189112
AM Rahane,I Udana,2,5,5,0,1,CSK,1.754385965
AM Rahane,TA Boult,1,0,5,0,2,CSK,1.115420129
AM Rahane,CH Morris,2,2,6,0,2,CSK,1.145048815
AM Rahane,C Sakariya,1,2,6,0,4,CSK,1.034285714
AM Rahane,JL Pattinson,1,1,1,0,4,CSK,1.345794393
AM Rahane,JL Pattinson,1,1,5,0,4,CSK,1.345794393
AM Rahane,TA Boult,1,2,5,0,4,CSK,1.115420129
AM Rahane,SN Thakur,2,3,3,0,4,CSK,1.34501845
AM Rahane,Washington Sundar,2,4,2,0,4,CSK,1.166189112
AM Rahane,I Udana,2,5,2,0,4,CSK,1.754385965
AM Rahane,I Udana,2,5,4,0,4,CSK,1.754385965
AM Rahane,DL Chahar,2,4,3,1,0,CSK,1.20018797
AM Rahane,S Nadeem,1,1,4,0,0,CSK,1.290322581
AM Rahane,TA Boult,1,2,5,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,2,6,0,0,CSK,1.115420129
AM Rahane,CH Morris,1,3,6,0,0,CSK,1.145048815
AM Rahane,SN Thakur,2,3,1,0,1,CSK,1.34501845
AM Rahane,SN Thakur,2,3,4,0,1,CSK,1.34501845
AM Rahane,S Nadeem,1,1,5,0,1,CSK,1.290322581
AM Rahane,PP Chawla,1,0,5,0,0,CSK,1.210958904
AM Rahane,PP Chawla,1,2,2,0,0,CSK,1.210958904
AM Rahane,Washington Sundar,1,0,1,0,0,CSK,1.166189112
AM Rahane,CR Woakes,1,1,1,0,0,CSK,1.390532544
AM Rahane,CR Woakes,1,1,2,0,0,CSK,1.390532544
AM Rahane,CR Woakes,1,1,4,0,0,CSK,1.390532544
AM Rahane,CR Woakes,1,1,7,0,0,CSK,1.390532544
AM Rahane,UT Yadav,1,3,5,0,0,CSK,1.157854985
AM Rahane,UT Yadav,1,3,6,0,0,CSK,1.157854985
AM Rahane,YS Chahal,1,4,2,0,0,CSK,1.301790281
AM Rahane,CR Woakes,1,5,4,1,0,CSK,1.390532544
AM Rahane,TA Boult,1,0,1,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,0,3,0,0,CSK,1.115420129
AM Rahane,TA Boult,1,0,4,0,0,CSK,1.115420129
AM Rahane,B Kumar,1,0,1,0,0,CSK,0.92303433
AM Rahane,PP Chawla,1,0,1,0,1,CSK,1.210958904
AM Rahane,PP Chawla,1,0,6,0,1,CSK,1.210958904
AM Rahane,Kuldeep Yadav,1,1,1,0,1,CSK,1
AM Rahane,Kuldeep Yadav,1,1,4,0,1,CSK,1
AM Rahane,PP Chawla,1,2,3,0,1,CSK,1.210958904
AM Rahane,SP Narine,1,3,5,0,1,CSK,1.044340723
AM Rahane,Shivam Mavi,1,4,4,0,1,CSK,1.273311897
AM Rahane,PP Chawla,1,5,3,0,1,CSK,1.210958904
AM Rahane,PP Chawla,1,5,6,0,1,CSK,1.210958904
AM Rahane,Washington Sundar,1,0,2,0,1,CSK,1.166189112
AM Rahane,Washington Sundar,1,2,2,0,1,CSK,1.166189112
AM Rahane,Washington Sundar,1,2,6,0,1,CSK,1.166189112
AM Rahane,UT Yadav,1,3,1,0,1,CSK,1.157854985
AM Rahane,YS Chahal,1,4,4,0,1,CSK,1.301790281
AM Rahane,CR Woakes,1,5,1,0,1,CSK,1.390532544
AM Rahane,B Kumar,1,0,2,0,1,CSK,0.92303433
AM Rahane,TA Boult,1,0,2,0,2,CSK,1.115420129
AM Rahane,TA Boult,1,0,5,0,3,CSK,1.115420129
AM Rahane,SP Narine,1,3,1,0,4,CSK,1.044340723
AM Rahane,SP Narine,1,3,2,0,4,CSK,1.044340723
AM Rahane,SP Narine,1,3,3,0,4,CSK,1.044340723
AM Rahane,SP Narine,1,3,4,0,4,CSK,1.044340723
AM Rahane,PP Chawla,1,5,2,0,4,CSK,1.210958904
AM Rahane,CR Woakes,1,1,3,0,4,CSK,1.390532544
AM Rahane,Washington Sundar,1,2,4,0,4,CSK,1.166189112
AM Rahane,UT Yadav,1,3,4,0,4,CSK,1.157854985
AM Rahane,UT Yadav,1,3,7,0,4,CSK,1.157854985
AM Rahane,YS Chahal,1,4,3,0,4,CSK,1.301790281
AM Rahane,CR Woakes,1,5,3,0,4,CSK,1.390532544
AM Rahane,Shivam Mavi,1,4,3,0,6,CSK,1.273311897
AM Rahane,Washington Sundar,1,2,5,0,6,CSK,1.166189112
AM Rahane,Z Khan,2,4,1,0,0,CSK,1.031203566
AM Rahane,Z Khan,2,4,2,0,0,CSK,1.031203566
AM Rahane,Z Khan,2,4,3,0,0,CSK,1.031203566
AM Rahane,CH Morris,2,5,1,0,0,CSK,1.145048815
AM Rahane,Z Khan,2,4,4,0,1,CSK,1.031203566
AM Rahane,CH Morris,2,5,2,0,1,CSK,1.145048815
AM Rahane,CH Morris,2,5,7,0,4,CSK,1.145048815
AM Rahane,DL Chahar,2,0,1,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,5,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,6,0,0,CSK,1.20018797
AM Rahane,DL Chahar,2,0,2,0,1,CSK,1.20018797
AM Rahane,DL Chahar,2,0,8,0,4,CSK,1.20018797
AM Rahane,DL Chahar,2,0,7,0,6,CSK,1.20018797
AM Rahane,S Nadeem,1,5,5,0,1,CSK,1.290322581
AM Rahane,MJ McClenaghan,1,2,1,0,0,CSK,1.192982456
AM Rahane,MJ McClenaghan,1,2,2,0,0,CSK,1.192982456
AM Rahane,MJ McClenaghan,1,2,6,0,0,CSK,1.192982456
AM Rahane,SL Malinga,1,5,3,0,0,CSK,0.943298969
AM Rahane,SL Malinga,1,5,4,0,0,CSK,0.943298969
AM Rahane,SL Malinga,1,5,5,0,0,CSK,0.943298969
AM Rahane,JJ Bumrah,1,3,2,0,1,CSK,1.032291667
AM Rahane,JJ Bumrah,1,3,5,0,1,CSK,1.032291667
AM Rahane,KV Sharma,1,4,5,0,1,CSK,1.14375
AM Rahane,SL Malinga,1,5,6,0,1,CSK,0.943298969
AM Rahane,MJ McClenaghan,1,2,5,0,2,CSK,1.192982456
AM Rahane,MJ McClenaghan,1,2,3,0,4,CSK,1.192982456
AM Rahane,MJ McClenaghan,1,2,4,0,4,CSK,1.192982456
AM Rahane,KV Sharma,1,4,4,0,4,CSK,1.14375
AM Rahane,K Rabada,1,1,2,0,0,CSK,1.228476821
AM Rahane,K Rabada,1,1,4,0,0,CSK,1.228476821
AM Rahane,K Rabada,1,1,5,0,0,CSK,1.228476821
AM Rahane,AR Patel,1,2,1,0,0,CSK,1.194954128
AM Rahane,I Sharma,1,3,6,0,0,CSK,1.081368821
AM Rahane,AR Patel,1,4,2,0,0,CSK,1.194954128
AM Rahane,SL Malinga,2,3,4,0,0,CSK,0.943298969
AM Rahane,SL Malinga,2,3,5,0,0,CSK,0.943298969
AM Rahane,SL Malinga,2,3,6,0,0,CSK,0.943298969
AM Rahane,SL Malinga,2,5,1,0,0,CSK,0.943298969
AM Rahane,SL Malinga,2,5,5,0,0,CSK,0.943298969
AM Rahane,SL Malinga,2,5,6,0,0,CSK,0.943298969
AM Rahane,SL Malinga,1,1,1,0,0,CSK,0.943298969
AM Rahane,AR Patel,2,5,5,0,0,CSK,1.194954128
AM Rahane,MC Henriques,1,5,3,0,0,CSK,1.276190476
AM Rahane,MM Sharma,1,1,1,0,0,CSK,1.285714286
AM Rahane,Sandeep Sharma,1,2,4,0,0,CSK,1.084865629
AM Rahane,MM Sharma,1,3,1,0,0,CSK,1.285714286
AM Rahane,JJ Bumrah,2,4,3,0,0,CSK,1.032291667
AM Rahane,MJ McClenaghan,2,5,5,0,0,CSK,1.192982456
AM Rahane,DS Kulkarni,1,3,2,0,0,CSK,1.183908046
AM Rahane,DS Kulkarni,1,3,5,0,0,CSK,1.183908046
AM Rahane,SP Narine,1,4,1,0,0,CSK,1.044340723
AM Rahane,SP Narine,1,4,2,0,0,CSK,1.044340723
AM Rahane,Shakib Al Hasan,1,5,6,0,0,CSK,1.221978022
AM Rahane,MA Starc,2,5,2,0,0,CSK,0.996794872
AM Rahane,R Vinay Kumar,2,4,6,0,0,CSK,1.158441558
AM Rahane,NM Coulter-Nile,2,5,1,0,0,CSK,1.079155673
AM Rahane,K Rabada,1,1,6,0,1,CSK,1.228476821
AM Rahane,AR Patel,1,2,3,0,1,CSK,1.194954128
AM Rahane,AR Patel,1,2,5,0,1,CSK,1.194954128
AM Rahane,AR Patel,1,4,5,0,1,CSK,1.194954128
AM Rahane,K Rabada,1,5,5,0,1,CSK,1.228476821
AM Rahane,SL Malinga,2,3,1,0,1,CSK,0.943298969
AM Rahane,KV Sharma,2,4,2,0,1,CSK,1.14375
AM Rahane,KV Sharma,2,4,7,0,1,CSK,1.14375
AM Rahane,SL Malinga,2,5,2,0,1,CSK,0.943298969
AM Rahane,SL Malinga,1,1,2,0,1,CSK,0.943298969
AM Rahane,SL Malinga,1,1,4,0,1,CSK,0.943298969
AM Rahane,AR Patel,2,5,6,0,1,CSK,1.194954128
AM Rahane,B Kumar,1,2,1,0,1,CSK,0.92303433
AM Rahane,B Kumar,1,2,3,0,1,CSK,0.92303433
AM Rahane,B Kumar,1,2,5,0,1,CSK,0.92303433
AM Rahane,S Kaul,1,3,5,0,1,CSK,1.446327684
AM Rahane,Rashid Khan,1,4,2,0,1,CSK,1.210526316
AM Rahane,Rashid Khan,1,4,4,0,1,CSK,1.210526316
AM Rahane,MC Henriques,1,5,5,0,1,CSK,1.276190476
AM Rahane,MC Henriques,1,5,7,0,1,CSK,1.276190476
AM Rahane,MM Sharma,1,1,2,0,1,CSK,1.285714286
AM Rahane,Sandeep Sharma,1,2,2,0,1,CSK,1.084865629
AM Rahane,Sandeep Sharma,1,2,5,0,1,CSK,1.084865629
AM Rahane,MM Sharma,1,3,2,0,1,CSK,1.285714286
AM Rahane,MM Sharma,1,3,6,0,1,CSK,1.285714286
AM Rahane,Sandeep Sharma,1,4,1,0,1,CSK,1.084865629
AM Rahane,Sandeep Sharma,1,4,3,0,1,CSK,1.084865629
AM Rahane,AR Patel,1,5,3,0,1,CSK,1.194954128
AM Rahane,MJ McClenaghan,2,3,4,0,1,CSK,1.192982456
AM Rahane,JJ Bumrah,2,4,1,0,1,CSK,1.032291667
AM Rahane,JJ Bumrah,2,4,4,0,1,CSK,1.032291667
AM Rahane,MJ McClenaghan,2,5,6,0,1,CSK,1.192982456
AM Rahane,DS Kulkarni,1,3,3,0,1,CSK,1.183908046
AM Rahane,DS Kulkarni,1,3,6,0,1,CSK,1.183908046
AM Rahane,P Kumar,1,4,1,0,1,CSK,1.007308161
AM Rahane,P Kumar,1,4,6,0,1,CSK,1.007308161
AM Rahane,DS Kulkarni,1,5,2,0,1,CSK,1.183908046
AM Rahane,DS Kulkarni,1,5,5,0,1,CSK,1.183908046
AM Rahane,SP Narine,1,4,3,0,1,CSK,1.044340723
AM Rahane,SP Narine,1,4,5,0,1,CSK,1.044340723
AM Rahane,Shakib Al Hasan,1,5,3,0,1,CSK,1.221978022
AM Rahane,HV Patel,2,2,1,0,1,CSK,1.32885906
AM Rahane,MA Starc,2,5,3,0,1,CSK,0.996794872
AM Rahane,SL Malinga,2,5,2,0,1,CSK,0.943298969
AM Rahane,NM Coulter-Nile,2,5,2,0,1,CSK,1.079155673
AM Rahane,K Rabada,1,5,3,0,2,CSK,1.228476821
AM Rahane,S Kaul,1,3,4,0,2,CSK,1.446327684
AM Rahane,DS Kulkarni,1,5,4,0,2,CSK,1.183908046
AM Rahane,SL Malinga,2,5,6,0,2,CSK,0.943298969
AM Rahane,JJ Bumrah,2,2,4,0,3,CSK,1.032291667
AM Rahane,K Rabada,1,1,3,0,4,CSK,1.228476821
AM Rahane,AR Patel,1,2,2,0,4,CSK,1.194954128
AM Rahane,AR Patel,1,4,4,0,4,CSK,1.194954128
AM Rahane,K Rabada,1,5,4,0,4,CSK,1.228476821
AM Rahane,KV Sharma,2,4,6,0,4,CSK,1.14375
AM Rahane,SL Malinga,2,5,4,0,4,CSK,0.943298969
AM Rahane,MM Sharma,1,3,5,0,4,CSK,1.285714286
AM Rahane,MJ McClenaghan,2,5,4,0,4,CSK,1.192982456
AM Rahane,DS Kulkarni,1,5,1,0,4,CSK,1.183908046
AM Rahane,R Vinay Kumar,2,4,5,0,4,CSK,1.158441558
AM Rahane,AR Patel,1,4,3,0,6,CSK,1.194954128
AM Rahane,K Rabada,1,5,2,0,6,CSK,1.228476821
AM Rahane,MC Henriques,1,5,4,0,6,CSK,1.276190476
AM Rahane,MM Sharma,1,3,4,0,6,CSK,1.285714286
AM Rahane,MJ McClenaghan,2,5,3,0,6,CSK,1.192982456
AM Rahane,MA Starc,2,0,5,0,0,CSK,0.996794872
AM Rahane,S Aravind,2,1,1,0,0,CSK,1.167420814
AM Rahane,S Aravind,2,1,2,0,0,CSK,1.167420814
AM Rahane,M Morkel,1,1,2,0,0,CSK,1.055323591
AM Rahane,M Morkel,1,1,3,0,0,CSK,1.055323591
AM Rahane,M Morkel,1,1,4,0,0,CSK,1.055323591
AM Rahane,M Morkel,1,3,4,0,0,CSK,1.055323591
AM Rahane,UT Yadav,1,4,6,0,0,CSK,1.157854985
AM Rahane,A Nehra,2,0,1,0,0,CSK,1.1688771
AM Rahane,A Nehra,2,0,2,0,0,CSK,1.1688771
AM Rahane,A Nehra,2,0,3,0,0,CSK,1.1688771
AM Rahane,A Nehra,2,0,4,0,0,CSK,1.1688771
AM Rahane,A Nehra,2,0,6,0,0,CSK,1.1688771
AM Rahane,A Nehra,2,2,1,0,0,CSK,1.1688771
AM Rahane,MM Sharma,2,3,5,0,0,CSK,1.285714286
AM Rahane,MM Sharma,2,5,3,1,0,CSK,1.285714286
AM Rahane,B Kumar,2,0,1,0,0,CSK,0.92303433
AM Rahane,B Kumar,2,0,2,0,0,CSK,0.92303433
AM Rahane,B Kumar,2,0,4,0,0,CSK,0.92303433
AM Rahane,B Kumar,2,0,6,1,0,CSK,0.92303433
AM Rahane,Z Khan,1,0,1,0,0,CSK,1.031203566
AM Rahane,GS Sandhu,1,1,2,0,0,CSK,1.166666667
AM Rahane,GS Sandhu,1,1,4,0,0,CSK,1.166666667
AM Rahane,GS Sandhu,1,1,6,0,0,CSK,1.166666667
AM Rahane,NM Coulter-Nile,1,5,2,0,0,CSK,1.079155673
