batter,bowler,innings,overs,ballnumber,isWicketDelivery,team,batter_avg_wic_per_ball
CH Gayle,AD Russell,2,5,2,0,KKR,0.03565640194
CH Gayle,AD Russell,2,5,3,0,KKR,0.03565640194
CH Gayle,AD Russell,2,5,4,1,KKR,0.03565640194
MA Agarwal,AD Russell,2,5,5,1,KKR,0.04861111111
CH Gayle,AD Russell,2,1,5,0,KKR,0.03565640194
CH Gayle,AD Russell,2,1,6,0,KKR,0.03565640194
CH Gayle,AD Russell,1,0,3,0,KKR,0.03565640194
CH Gayle,AD Russell,1,0,4,0,KKR,0.03565640194
CH Gayle,AD Russell,1,0,5,0,KKR,0.03565640194
V Kohli,AD Russell,1,2,3,0,KKR,0.03296119086
V Kohli,AD Russell,1,4,5,0,KKR,0.03296119086
V Kohli,AD Russell,1,4,6,0,KKR,0.03296119086
CH Gayle,AD Russell,2,3,3,0,KKR,0.03565640194
CH Gayle,AD Russell,2,3,2,0,KKR,0.03565640194
CH Gayle,AD Russell,1,0,6,0,KKR,0.03565640194
V Kohli,AD Russell,1,2,1,0,KKR,0.03296119086
V Kohli,AD Russell,1,2,4,0,KKR,0.03296119086
V Kohli,AD Russell,1,4,2,0,KKR,0.03296119086
CH Gayle,AD Russell,2,3,2,0,KKR,0.03565640194
CH Gayle,AD Russell,2,1,4,0,KKR,0.03565640194
CH Gayle,AD Russell,2,3,4,0,KKR,0.03565640194
CH Gayle,AD Russell,2,5,1,0,KKR,0.03565640194
CH Gayle,AD Russell,2,3,1,0,KKR,0.03565640194
CH Gayle,AD Russell,2,3,5,0,KKR,0.03565640194
RG Sharma,AD Russell,2,0,1,0,KKR,0.03851540616
RG Sharma,AD Russell,2,0,2,0,KKR,0.03851540616
RG Sharma,AD Russell,2,2,6,0,KKR,0.03851540616
RG Sharma,AD Russell,2,0,4,0,KKR,0.03851540616
RG Sharma,AD Russell,2,0,3,0,KKR,0.03851540616
AM Rahane,AD Russell,1,5,1,0,KKR,0.03592814371
AM Rahane,AD Russell,1,5,2,0,KKR,0.03592814371
AM Rahane,AD Russell,1,5,6,0,KKR,0.03592814371
SS Iyer,AD Russell,2,5,4,1,KKR,0.03094059406
RR Pant,AD Russell,2,5,5,0,KKR,0.02302631579
RR Pant,AD Russell,2,5,6,0,KKR,0.02302631579
WP Saha,AD Russell,1,3,6,0,KKR,0.04672897196
SP Goswami,AD Russell,1,2,1,0,KKR,0.04545454545
SP Goswami,AD Russell,1,2,2,0,KKR,0.04545454545
SP Goswami,AD Russell,1,2,3,0,KKR,0.04545454545
SP Goswami,AD Russell,1,2,5,0,KKR,0.04545454545
SP Goswami,AD Russell,1,2,7,0,KKR,0.04545454545
MC Henriques,AD Russell,2,1,3,0,KKR,0.02083333333
MC Henriques,AD Russell,2,1,5,0,KKR,0.02083333333
MC Henriques,AD Russell,2,1,6,0,KKR,0.02083333333
DJ Harris,AD Russell,1,0,1,0,KKR,0.0303030303
DJ Harris,AD Russell,1,0,3,0,KKR,0.0303030303
DJ Harris,AD Russell,1,0,4,0,KKR,0.0303030303
DJ Harris,AD Russell,1,0,6,0,KKR,0.0303030303
SS Iyer,AD Russell,2,5,1,0,KKR,0.03094059406
WP Saha,AD Russell,2,1,3,0,KKR,0.04672897196
SP Goswami,AD Russell,1,2,6,0,KKR,0.04545454545
SP Goswami,AD Russell,1,2,8,0,KKR,0.04545454545
WP Saha,AD Russell,2,1,2,0,KKR,0.04672897196
MC Henriques,AD Russell,2,1,4,0,KKR,0.02083333333
DJ Harris,AD Russell,1,0,2,0,KKR,0.0303030303
DJ Harris,AD Russell,1,0,5,0,KKR,0.0303030303
SP Goswami,AD Russell,1,2,4,0,KKR,0.04545454545
RA Tripathi,AD Russell,2,0,6,0,KKR,0.0406360424
UT Khawaja,AD Russell,1,0,2,0,KKR,0.03797468354
R Dravid,AD Russell,1,5,4,0,KKR,0.02105263158
SV Samson,AD Russell,2,2,1,0,KKR,0.03793103448
SV Samson,AD Russell,2,2,6,0,KKR,0.03793103448
UT Khawaja,AD Russell,1,0,4,0,KKR,0.03797468354
F du Plessis,AD Russell,1,1,1,0,KKR,0.02953586498
F du Plessis,AD Russell,1,1,3,0,KKR,0.02953586498
R Dravid,AD Russell,1,5,5,0,KKR,0.02105263158
R Dravid,AD Russell,1,5,7,0,KKR,0.02105263158
UT Khawaja,AD Russell,1,0,3,0,KKR,0.03797468354
UT Khawaja,AD Russell,1,2,3,0,KKR,0.03797468354
UT Khawaja,AD Russell,1,2,2,0,KKR,0.03797468354
R Dravid,AD Russell,1,5,3,0,KKR,0.02105263158
SV Samson,AD Russell,2,2,5,0,KKR,0.03793103448
SR Watson,AD Russell,2,2,1,0,KKR,0.03173374613
SR Watson,AD Russell,2,2,2,0,KKR,0.03173374613
SR Watson,AD Russell,2,4,2,0,KKR,0.03173374613
SR Watson,AD Russell,2,4,6,0,KKR,0.03173374613
SE Rutherford,AD Russell,2,5,2,0,KKR,0
SE Rutherford,AD Russell,2,5,3,0,KKR,0
SS Iyer,AD Russell,2,1,5,1,KKR,0.03094059406
RR Pant,AD Russell,2,1,6,0,KKR,0.02302631579
RR Pant,AD Russell,2,1,7,0,KKR,0.02302631579
RR Pant,AD Russell,2,1,8,0,KKR,0.02302631579
SS Iyer,AD Russell,2,1,4,0,KKR,0.03094059406
GJ Maxwell,AD Russell,1,4,6,0,KKR,0.06319702602
SS Iyer,AD Russell,2,1,1,0,KKR,0.03094059406
SS Iyer,AD Russell,2,1,4,0,KKR,0.03094059406
SS Iyer,AD Russell,2,1,5,0,KKR,0.03094059406
SS Iyer,AD Russell,2,3,1,0,KKR,0.03094059406
SS Iyer,AD Russell,2,5,1,0,KKR,0.03094059406
SS Iyer,AD Russell,2,5,2,0,KKR,0.03094059406
SS Iyer,AD Russell,2,5,3,0,KKR,0.03094059406
SS Iyer,AD Russell,2,1,6,0,KKR,0.03094059406
SS Iyer,AD Russell,2,3,3,0,KKR,0.03094059406
SS Iyer,AD Russell,2,5,4,0,KKR,0.03094059406
SS Iyer,AD Russell,1,5,1,0,KKR,0.03094059406
SS Iyer,AD Russell,1,5,4,0,KKR,0.03094059406
SS Iyer,AD Russell,2,1,2,0,KKR,0.03094059406
SS Iyer,AD Russell,2,1,3,0,KKR,0.03094059406
SS Iyer,AD Russell,1,5,3,0,KKR,0.03094059406
SS Iyer,AD Russell,2,3,2,0,KKR,0.03094059406
RG Sharma,AD Russell,2,5,2,0,KKR,0.03851540616
RG Sharma,AD Russell,2,5,3,0,KKR,0.03851540616
RG Sharma,AD Russell,2,5,6,0,KKR,0.03851540616
SS Iyer,AD Russell,1,0,3,1,KKR,0.03094059406
MA Agarwal,AD Russell,1,0,2,0,KKR,0.04861111111
MA Agarwal,AD Russell,1,0,3,0,KKR,0.04861111111
RG Sharma,AD Russell,2,5,4,0,KKR,0.03851540616
RG Sharma,AD Russell,2,3,2,0,KKR,0.03851540616
SV Samson,AD Russell,1,0,4,0,KKR,0.03793103448
MA Agarwal,AD Russell,1,0,4,0,KKR,0.04861111111
MA Agarwal,AD Russell,1,2,1,0,KKR,0.04861111111
RG Sharma,AD Russell,2,3,1,0,KKR,0.03851540616
MA Agarwal,AD Russell,1,0,1,0,KKR,0.04861111111
Q de Kock,AD Russell,2,3,6,0,KKR,0.03507404521
PA Patel,AD Russell,2,0,5,0,KKR,0.04662576687
PA Patel,AD Russell,2,2,3,0,KKR,0.04662576687
PA Patel,AD Russell,2,2,4,0,KKR,0.04662576687
Q de Kock,AD Russell,2,5,1,0,KKR,0.03507404521
Q de Kock,AD Russell,2,5,5,0,KKR,0.03507404521
PA Patel,AD Russell,2,0,6,0,KKR,0.04662576687
PA Patel,AD Russell,2,2,5,0,KKR,0.04662576687
Q de Kock,AD Russell,2,3,5,0,KKR,0.03507404521
PA Patel,AD Russell,2,2,1,0,KKR,0.04662576687
PA Patel,AD Russell,2,2,2,0,KKR,0.04662576687
Q de Kock,AD Russell,2,3,3,0,KKR,0.03507404521
Q de Kock,AD Russell,2,3,4,0,KKR,0.03507404521
F du Plessis,AD Russell,2,2,1,0,KKR,0.02953586498
F du Plessis,AD Russell,2,2,6,0,KKR,0.02953586498
AT Rayudu,AD Russell,2,2,3,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,2,5,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,2,6,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,4,1,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,4,5,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,4,3,0,KKR,0.03066666667
F du Plessis,AD Russell,2,2,2,0,KKR,0.02953586498
F du Plessis,AD Russell,2,2,3,0,KKR,0.02953586498
F du Plessis,AD Russell,2,2,4,0,KKR,0.02953586498
F du Plessis,AD Russell,2,2,5,0,KKR,0.02953586498
AT Rayudu,AD Russell,2,2,4,0,KKR,0.03066666667
AT Rayudu,AD Russell,2,4,4,0,KKR,0.03066666667
AM Rahane,AD Russell,2,2,3,0,KKR,0.03592814371
Q de Kock,AD Russell,1,0,5,1,KKR,0.03507404521
KK Nair,AD Russell,1,0,6,0,KKR,0.04523809524
KK Nair,AD Russell,1,2,2,0,KKR,0.04523809524
AM Rahane,AD Russell,2,2,4,0,KKR,0.03592814371
KK Nair,AD Russell,1,2,3,0,KKR,0.04523809524
KK Nair,AD Russell,1,2,1,0,KKR,0.04523809524
KK Nair,AD Russell,1,2,5,0,KKR,0.04523809524
AM Rahane,AD Russell,2,2,2,0,KKR,0.03592814371
KK Nair,AD Russell,1,2,6,0,KKR,0.04523809524
RA Tripathi,AD Russell,2,5,6,0,KKR,0.0406360424
RA Tripathi,AD Russell,2,5,5,0,KKR,0.0406360424
AJ Finch,AD Russell,1,5,1,0,KKR,0.04842615012
AJ Finch,AD Russell,1,5,4,0,KKR,0.04842615012
AJ Finch,AD Russell,1,5,5,0,KKR,0.04842615012
AJ Finch,AD Russell,1,5,2,0,KKR,0.04842615012
AJ Finch,AD Russell,1,5,6,0,KKR,0.04842615012
RR Pant,AD Russell,2,3,1,0,KKR,0.02302631579
RR Pant,AD Russell,2,3,3,0,KKR,0.02302631579
V Sehwag,AD Russell,1,4,2,1,KKR,0.05172413793
RR Pant,AD Russell,2,3,5,0,KKR,0.02302631579
GJ Bailey,AD Russell,1,4,5,0,KKR,0.02290076336
RR Pant,AD Russell,2,3,2,0,KKR,0.02302631579
RR Pant,AD Russell,2,3,4,0,KKR,0.02302631579
V Sehwag,AD Russell,1,4,1,0,KKR,0.05172413793
GJ Bailey,AD Russell,1,4,3,0,KKR,0.02290076336
GJ Bailey,AD Russell,1,4,4,0,KKR,0.02290076336
RA Tripathi,AD Russell,1,4,1,0,KKR,0.0406360424
RA Tripathi,AD Russell,1,4,5,1,KKR,0.0406360424
AM Rahane,AD Russell,1,4,6,0,KKR,0.03592814371
RA Tripathi,AD Russell,1,4,3,0,KKR,0.0406360424
RA Tripathi,AD Russell,1,4,2,0,KKR,0.0406360424
CH Gayle,AD Russell,2,4,2,1,KKR,0.03565640194
SN Khan,AD Russell,2,4,3,0,KKR,0.05769230769
Q de Kock,AD Russell,1,0,5,0,KKR,0.03507404521
Q de Kock,AD Russell,1,2,2,1,KKR,0.03507404521
SS Iyer,AD Russell,1,2,4,0,KKR,0.03094059406
SS Iyer,AD Russell,1,2,5,0,KKR,0.03094059406
SS Iyer,AD Russell,1,2,6,1,KKR,0.03094059406
KK Nair,AD Russell,1,4,2,0,KKR,0.04523809524
KK Nair,AD Russell,1,4,4,0,KKR,0.04523809524
SN Khan,AD Russell,2,4,5,0,KKR,0.05769230769
KK Nair,AD Russell,1,4,5,0,KKR,0.04523809524
Q de Kock,AD Russell,1,0,6,0,KKR,0.03507404521
KK Nair,AD Russell,1,4,3,0,KKR,0.04523809524
SN Khan,AD Russell,2,4,4,0,KKR,0.05769230769
Q de Kock,AD Russell,1,0,7,0,KKR,0.03507404521
M Vijay,AD Russell,1,4,2,0,KKR,0.03672316384
M Vijay,AD Russell,1,4,4,0,KKR,0.03672316384
M Vijay,AD Russell,1,2,6,0,KKR,0.03672316384
M Vijay,AD Russell,1,4,5,0,KKR,0.03672316384
M Vijay,AD Russell,1,2,5,0,KKR,0.03672316384
M Vijay,AD Russell,1,4,3,0,KKR,0.03672316384
M Vijay,AD Russell,2,0,1,0,KKR,0.03672316384
AM Rahane,AD Russell,1,0,1,0,KKR,0.03592814371
AM Rahane,AD Russell,1,0,5,0,KKR,0.03592814371
AM Rahane,AD Russell,1,0,6,0,KKR,0.03592814371
AM Rahane,AD Russell,1,2,4,1,KKR,0.03592814371
GJ Bailey,AD Russell,1,2,5,0,KKR,0.02290076336
GJ Bailey,AD Russell,1,2,6,0,KKR,0.02290076336
AM Rahane,AD Russell,1,2,1,0,KKR,0.03592814371
DR Smith,AD Russell,2,0,1,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,1,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,4,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,6,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,7,0,KKR,0.02691924227
DR Smith,AD Russell,2,0,2,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,2,0,KKR,0.02691924227
DR Smith,AD Russell,2,3,5,0,KKR,0.02691924227
KS Williamson,AD Russell,2,3,2,0,KKR,0.02916666667
KS Williamson,AD Russell,2,3,3,0,KKR,0.02916666667
KS Williamson,AD Russell,2,3,1,0,KKR,0.02916666667
KS Williamson,AD Russell,2,5,2,1,KKR,0.02916666667
AK Markram,AD Russell,2,5,3,0,KKR,0
AM Rahane,AD Russell,2,0,2,0,KKR,0.03592814371
AM Rahane,AD Russell,2,0,3,0,KKR,0.03592814371
AK Markram,AD Russell,2,5,4,0,KKR,0
AM Rahane,AD Russell,2,0,5,0,KKR,0.03592814371
JC Buttler,AD Russell,1,4,4,0,KKR,0.02947845805
AM Rahane,AD Russell,2,0,1,0,KKR,0.03592814371
KS Williamson,AD Russell,2,5,1,0,KKR,0.02916666667
AM Rahane,AD Russell,2,0,4,0,KKR,0.03592814371
KK Nair,AD Russell,1,5,1,0,KKR,0.04523809524
KK Nair,AD Russell,1,5,2,0,KKR,0.04523809524
KK Nair,AD Russell,1,5,3,0,KKR,0.04523809524
KK Nair,AD Russell,1,5,5,0,KKR,0.04523809524
KK Nair,AD Russell,1,5,4,0,KKR,0.04523809524
Ishan Kishan,AD Russell,2,4,2,0,KKR,0.02116402116
Ishan Kishan,AD Russell,2,4,3,0,KKR,0.02116402116
AM Rahane,AD Russell,1,1,4,0,KKR,0.03592814371
AM Rahane,AD Russell,1,1,5,0,KKR,0.03592814371
AM Rahane,AD Russell,1,1,2,0,KKR,0.03592814371
AM Rahane,AD Russell,1,1,6,0,KKR,0.03592814371
Tilak Varma,AD Russell,2,4,5,0,KKR,0.03703703704
Tilak Varma,AD Russell,2,4,6,1,KKR,0.03703703704
Tilak Varma,AD Russell,2,4,1,0,KKR,0.03703703704
Tilak Varma,AD Russell,2,4,4,0,KKR,0.03703703704
S Dhawan,AD Russell,2,1,2,0,KKR,0.03237951807
S Dhawan,AD Russell,2,1,1,0,KKR,0.03237951807
JM Bairstow,AD Russell,2,3,4,0,KKR,0.03285420945
JM Bairstow,AD Russell,2,3,5,0,KKR,0.03285420945
JM Bairstow,AD Russell,2,3,6,0,KKR,0.03285420945
DJ Willey,AD Russell,2,5,4,0,KKR,0
DJ Willey,AD Russell,2,5,5,0,KKR,0
DJ Willey,AD Russell,2,5,7,0,KKR,0
DJ Willey,AD Russell,2,5,1,0,KKR,0
DJ Willey,AD Russell,2,5,6,0,KKR,0
KS Williamson,AD Russell,2,5,1,0,KKR,0.02916666667
KS Williamson,AD Russell,2,5,2,1,KKR,0.02916666667
RA Tripathi,AD Russell,2,5,3,0,KKR,0.0406360424
RA Tripathi,AD Russell,2,5,4,0,KKR,0.0406360424
RA Tripathi,AD Russell,2,5,5,0,KKR,0.0406360424
RA Tripathi,AD Russell,2,5,6,0,KKR,0.0406360424
RA Tripathi,AD Russell,2,5,7,0,KKR,0.0406360424
Shubman Gill,AR Patel,1,3,1,0,DC,0.03195739015
RA Tripathi,AR Patel,1,4,2,0,DC,0.0406360424
RA Tripathi,AR Patel,1,4,3,0,DC,0.0406360424
RG Sharma,AR Patel,1,3,5,0,DC,0.03851540616
RG Sharma,AR Patel,1,3,6,0,DC,0.03851540616
Shubman Gill,AR Patel,1,3,2,0,DC,0.03195739015
RA Tripathi,AR Patel,1,4,4,0,DC,0.0406360424
RG Sharma,AR Patel,1,3,1,0,DC,0.03851540616
RG Sharma,AR Patel,1,3,3,0,DC,0.03851540616
RA Tripathi,AR Patel,1,4,1,0,DC,0.0406360424
G Gambhir,AR Patel,2,4,4,0,DC,0.03444730077
G Gambhir,AR Patel,2,4,5,0,DC,0.03444730077
G Gambhir,AR Patel,2,4,6,0,DC,0.03444730077
SPD Smith,AR Patel,1,5,3,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,4,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,1,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,2,0,DC,0.02771362587
SR Watson,AR Patel,2,1,1,0,DC,0.03173374613
SR Watson,AR Patel,2,1,4,0,DC,0.03173374613
SR Watson,AR Patel,2,4,2,1,DC,0.03173374613
SR Watson,AR Patel,2,1,2,0,DC,0.03173374613
SR Watson,AR Patel,2,1,5,0,DC,0.03173374613
F du Plessis,AR Patel,2,4,3,0,DC,0.02953586498
F du Plessis,AR Patel,2,4,5,0,DC,0.02953586498
VR Iyer,AR Patel,1,4,2,0,DC,0.03703703704
VR Iyer,AR Patel,1,4,3,1,DC,0.03703703704
B Indrajith,AR Patel,1,4,4,0,DC,0.07142857143
G Gambhir,AR Patel,1,3,5,0,DC,0.03444730077
G Gambhir,AR Patel,1,3,2,0,DC,0.03444730077
G Gambhir,AR Patel,1,3,3,0,DC,0.03444730077
G Gambhir,AR Patel,1,3,4,0,DC,0.03444730077
GJ Maxwell,AR Patel,1,3,4,0,DC,0.06319702602
GJ Maxwell,AR Patel,1,3,6,0,DC,0.06319702602
AJ Finch,AR Patel,2,3,3,0,DC,0.04842615012
AJ Finch,AR Patel,2,3,6,1,DC,0.04842615012
PA Patel,AR Patel,2,1,5,0,DC,0.04662576687
KL Rahul,AR Patel,1,5,2,0,DC,0.02218821729
GJ Maxwell,AR Patel,1,3,2,0,DC,0.06319702602
PA Patel,AR Patel,2,1,3,0,DC,0.04662576687
PA Patel,AR Patel,2,1,6,0,DC,0.04662576687
CH Gayle,AR Patel,1,5,4,0,DC,0.03565640194
KL Rahul,AR Patel,1,5,3,0,DC,0.02218821729
GJ Maxwell,AR Patel,1,3,5,0,DC,0.06319702602
Q de Kock,AR Patel,2,0,6,0,DC,0.03507404521
KL Rahul,AR Patel,1,5,1,0,DC,0.02218821729
PA Patel,AR Patel,2,1,2,0,DC,0.04662576687
Shubman Gill,AR Patel,2,3,1,0,DC,0.03195739015
Shubman Gill,AR Patel,2,1,1,0,DC,0.03195739015
Shubman Gill,AR Patel,2,1,3,0,DC,0.03195739015
Shubman Gill,AR Patel,2,1,4,0,DC,0.03195739015
Shubman Gill,AR Patel,2,3,4,0,DC,0.03195739015
SS Iyer,AR Patel,1,4,1,0,DC,0.03094059406
Shubman Gill,AR Patel,2,3,2,0,DC,0.03195739015
Shubman Gill,AR Patel,2,3,6,0,DC,0.03195739015
Shubman Gill,AR Patel,2,1,5,0,DC,0.03195739015
Shubman Gill,AR Patel,2,3,1,0,DC,0.03195739015
Shubman Gill,AR Patel,2,3,5,0,DC,0.03195739015
Shubman Gill,AR Patel,2,1,2,0,DC,0.03195739015
KS Williamson,AR Patel,1,3,3,0,DC,0.02916666667
KS Williamson,AR Patel,1,3,6,0,DC,0.02916666667
DA Warner,AR Patel,1,4,3,0,DC,0.0295992714
KS Williamson,AR Patel,1,3,4,0,DC,0.02916666667
DA Warner,AR Patel,1,4,1,0,DC,0.0295992714
DA Warner,AR Patel,1,4,6,0,DC,0.0295992714
DA Warner,AR Patel,1,4,4,0,DC,0.0295992714
DA Warner,AR Patel,1,4,5,0,DC,0.0295992714
V Kohli,AR Patel,2,3,4,0,DC,0.03296119086
V Kohli,AR Patel,2,3,2,0,DC,0.03296119086
V Kohli,AR Patel,2,3,5,0,DC,0.03296119086
V Kohli,AR Patel,2,3,1,0,DC,0.03296119086
AM Rahane,AR Patel,1,0,4,0,DC,0.03592814371
AM Rahane,AR Patel,1,0,6,0,DC,0.03592814371
AM Rahane,AR Patel,1,0,5,0,DC,0.03592814371
V Kohli,AR Patel,1,5,1,0,DC,0.03296119086
V Kohli,AR Patel,1,5,2,0,DC,0.03296119086
MA Agarwal,AR Patel,2,2,6,0,DC,0.04861111111
V Kohli,AR Patel,1,5,3,0,DC,0.03296119086
V Kohli,AR Patel,1,5,5,0,DC,0.03296119086
V Kohli,AR Patel,1,5,6,0,DC,0.03296119086
SK Raina,AR Patel,2,3,2,0,DC,0.03801652893
SK Raina,AR Patel,2,3,4,0,DC,0.03801652893
BB McCullum,AR Patel,1,0,3,0,DC,0.04538341158
BB McCullum,AR Patel,1,0,4,0,DC,0.04538341158
BB McCullum,AR Patel,1,0,5,0,DC,0.04538341158
BB McCullum,AR Patel,1,0,6,0,DC,0.04538341158
SK Raina,AR Patel,2,3,5,0,DC,0.03801652893
BB McCullum,AR Patel,1,0,7,0,DC,0.04538341158
BB McCullum,AR Patel,1,0,2,0,DC,0.04538341158
SK Raina,AR Patel,2,3,3,0,DC,0.03801652893
V Kohli,AR Patel,1,5,4,0,DC,0.03296119086
V Kohli,AR Patel,1,5,6,0,DC,0.03296119086
Q de Kock,AR Patel,1,2,2,0,DC,0.03507404521
V Kohli,AR Patel,1,5,5,0,DC,0.03296119086
LMP Simmons,AR Patel,1,5,3,0,DC,0.025
V Kohli,AR Patel,2,1,1,0,DC,0.03296119086
V Kohli,AR Patel,2,1,4,0,DC,0.03296119086
AT Rayudu,AR Patel,1,3,1,0,DC,0.03066666667
AT Rayudu,AR Patel,1,3,3,0,DC,0.03066666667
AT Rayudu,AR Patel,1,3,6,0,DC,0.03066666667
LMP Simmons,AR Patel,1,5,4,0,DC,0.025
LMP Simmons,AR Patel,1,5,6,0,DC,0.025
YBK Jaiswal,AR Patel,1,5,6,0,DC,0.04395604396
DA Warner,AR Patel,1,4,2,0,DC,0.0295992714
DA Warner,AR Patel,1,4,6,0,DC,0.0295992714
DA Warner,AR Patel,1,4,3,0,DC,0.0295992714
DA Warner,AR Patel,1,4,4,0,DC,0.0295992714
DA Warner,AR Patel,1,4,5,0,DC,0.0295992714
RG Sharma,AR Patel,2,5,5,0,DC,0.03851540616
Q de Kock,AR Patel,1,3,4,0,DC,0.03507404521
Q de Kock,AR Patel,1,3,6,0,DC,0.03507404521
Q de Kock,AR Patel,1,3,2,0,DC,0.03507404521
Q de Kock,AR Patel,1,3,3,0,DC,0.03507404521
F du Plessis,AR Patel,1,5,1,0,DC,0.02953586498
F du Plessis,AR Patel,1,5,2,0,DC,0.02953586498
DR Smith,AR Patel,2,3,6,0,DC,0.02691924227
F du Plessis,AR Patel,1,5,3,0,DC,0.02953586498
DR Smith,AR Patel,2,3,1,0,DC,0.02691924227
RA Tripathi,AR Patel,2,5,3,1,DC,0.0406360424
SPD Smith,AR Patel,1,5,1,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,4,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,5,0,DC,0.02771362587
SV Samson,AR Patel,2,4,6,0,DC,0.03793103448
AM Nayar,AR Patel,1,0,1,0,DC,0.05263157895
AM Nayar,AR Patel,1,0,2,0,DC,0.05263157895
SPD Smith,AR Patel,1,2,4,0,DC,0.02771362587
SPD Smith,AR Patel,1,2,6,0,DC,0.02771362587
SPD Smith,AR Patel,1,4,1,0,DC,0.02771362587
SPD Smith,AR Patel,1,4,6,0,DC,0.02771362587
JC Buttler,AR Patel,1,1,2,0,DC,0.02947845805
JC Buttler,AR Patel,1,1,6,0,DC,0.02947845805
JC Buttler,AR Patel,1,3,3,0,DC,0.02947845805
SPD Smith,AR Patel,2,5,4,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,2,0,DC,0.02771362587
SPD Smith,AR Patel,1,5,6,0,DC,0.02771362587
SV Samson,AR Patel,2,4,2,0,DC,0.03793103448
AM Nayar,AR Patel,1,0,3,0,DC,0.05263157895
JC Buttler,AR Patel,1,1,4,0,DC,0.02947845805
JC Buttler,AR Patel,1,1,5,0,DC,0.02947845805
SR Watson,AR Patel,2,1,2,0,DC,0.03173374613
SR Watson,AR Patel,2,1,4,0,DC,0.03173374613
PA Patel,AR Patel,1,3,4,0,DC,0.04662576687
SR Watson,AR Patel,2,1,5,0,DC,0.03173374613
PA Patel,AR Patel,1,3,2,0,DC,0.04662576687
PA Patel,AR Patel,1,3,5,0,DC,0.04662576687
SR Watson,AR Patel,2,1,1,0,DC,0.03173374613
SR Watson,AR Patel,2,1,3,0,DC,0.03173374613
KS Williamson,AR Patel,3,0,4,0,DC,0.02916666667
KS Williamson,AR Patel,3,0,5,0,DC,0.02916666667
JM Bairstow,AR Patel,2,1,1,0,DC,0.03285420945
JM Bairstow,AR Patel,2,1,2,0,DC,0.03285420945
JM Bairstow,AR Patel,2,1,3,0,DC,0.03285420945
JM Bairstow,AR Patel,2,1,4,0,DC,0.03285420945
JM Bairstow,AR Patel,2,1,5,0,DC,0.03285420945
JM Bairstow,AR Patel,2,4,3,0,DC,0.03285420945
JM Bairstow,AR Patel,2,4,5,0,DC,0.03285420945
WP Saha,AR Patel,1,4,2,0,DC,0.04672897196
JM Bairstow,AR Patel,2,1,6,0,DC,0.03285420945
JM Bairstow,AR Patel,2,4,6,0,DC,0.03285420945
S Dhawan,AR Patel,1,4,1,0,DC,0.03237951807
KS Williamson,AR Patel,3,0,3,0,DC,0.02916666667
JM Bairstow,AR Patel,2,4,4,0,DC,0.03285420945
RD Gaikwad,AR Patel,1,4,3,0,DC,0.03099173554
RD Gaikwad,AR Patel,1,4,4,0,DC,0.03099173554
RV Uthappa,AR Patel,1,4,6,0,DC,0.03830288745
MK Pandey,AR Patel,2,5,2,0,DC,0.03024193548
RV Uthappa,AR Patel,2,5,1,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,2,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,3,0,DC,0.03830288745
SS Iyer,AR Patel,1,3,1,0,DC,0.03094059406
SS Iyer,AR Patel,1,3,6,0,DC,0.03094059406
CA Lynn,AR Patel,2,4,3,0,DC,0.03074141049
RV Uthappa,AR Patel,1,4,1,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,2,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,4,0,DC,0.03830288745
MK Pandey,AR Patel,2,5,3,0,DC,0.03024193548
RV Uthappa,AR Patel,2,5,6,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,6,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,4,0,DC,0.03830288745
CA Lynn,AR Patel,2,4,1,0,DC,0.03074141049
CA Lynn,AR Patel,2,4,2,0,DC,0.03074141049
RV Uthappa,AR Patel,2,5,1,0,DC,0.03830288745
RV Uthappa,AR Patel,2,5,5,0,DC,0.03830288745
JM Bairstow,AR Patel,1,5,5,0,DC,0.03285420945
JM Bairstow,AR Patel,1,5,6,0,DC,0.03285420945
AB de Villiers,AR Patel,2,3,1,0,DC,0.03492063492
AB de Villiers,AR Patel,2,3,2,0,DC,0.03492063492
AB de Villiers,AR Patel,2,3,3,0,DC,0.03492063492
SV Samson,AR Patel,1,4,2,1,DC,0.03793103448
S Gopal,AR Patel,1,4,3,0,DC,0
S Gopal,AR Patel,1,4,4,0,DC,0
